STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
MI,MI0186,002,Y,MI0186-002,LAINGSBURG PUBLIC LIBRARY,255 EAST GRAND RIVER ROAD,LAINGSBURG,48848,8601,SHIAWASSEE,5176516282,CE,2000,R_23,0,2080,R_23,52,R_23,2024,03,00,00,00,-84.3503295,42.8900992,68025,42,26155031401,261550314014038,2607,29620,0,E,100,POINTADDRESS
MI,MI0187,002,Y,MI0187-002,LAKE LINDEN-HUBBELL SCHOOL PUBLIC LIBRARY,601 CALUMET STREET,LAKE LINDEN,49945,1002,HOUGHTON,9062966211,CE,3100,R_23,0,1747,R_23,50,R_23,2024,03,00,00,00,-88.4080015,47.1938539,37599,42,26061000400,260610004003031,2601,26340,1,E,100,STREETADDRESS
MI,MI0188,002,Y,MI0188-002,LAKE ODESSA COMMUNITY LIBRARY,1007 FOURTH AVENUE,LAKE ODESSA,48849,1021,IONIA,6163744591,CE,8000,R_23,0,2006,R_23,52,R_23,2024,03,00,00,00,-85.1381775,42.782724,66262,42,26067031200,260670312002010,2602,24340,0,E,100,POINTADDRESS
MI,MI0190,003,Y,MI0190-003,CLIFFORD BRANCH LIBRARY,9530 MAIN STREET,CLIFFORD,48272,5124,LAPEER,9897617393,BR,805,R_23,0,780,R_23,52,R_23,2024,03,00,00,00,-83.1791085,43.3128597,88977,42,26087330500,260873305001037,2609,19820,0,E,98.57,STREETADDRESS
MI,MI0190,004,Y,MI0190-004,COLUMBIAVILLE BRANCH LIBRARY,4718 FIRST STREET,COLUMBIAVILLE,48421,9143,LAPEER,8107936100,BR,1524,R_23,0,1144,R_23,52,R_23,2024,03,00,00,00,-83.4107753,43.157022,88977,42,26087331500,260873315002028,2609,19820,0,E,100,STREETADDRESS
MI,MI0190,005,Y,MI0190-005,ELBA BRANCH LIBRARY,5508 DAVISON ROAD,LAPEER,48446,2792,LAPEER,8106537200,BR,410,R_23,0,624,R_23,52,R_23,2024,03,00,00,00,-83.4406074,43.0415542,88977,41,26087336000,260873360001008,2609,19820,0,E,100,STREETADDRESS
MI,MI0190,007,Y,MI0190-007,HADLEY BRANCH LIBRARY,3556 HADLEY ROAD,HADLEY,48440,7714,LAPEER,8107974101,BR,1372,R_23,0,1820,R_23,52,R_23,2024,03,00,00,00,-83.4037046,42.9527523,88977,42,26087342000,260873420001023,2609,19820,0,E,99.62,STREETADDRESS
MI,MI0190,008,Y,MI0190-008,MARGUERITE DEANGELI BRANCH LIBRARY,921 WEST NEPESSING STREET,LAPEER,48446,1872,LAPEER,8106646971,CE,8100,R_23,0,3328,R_23,52,R_23,2024,03,00,00,00,-83.318159,43.0515072,88977,31,26087337500,260873375003041,2609,19820,0,E,100,POINTADDRESS
MI,MI0190,009,Y,MI0190-009,METAMORA BRANCH LIBRARY,4018 OAK STREET,METAMORA,48455,9120,LAPEER,8106782991,BR,2544,R_23,0,1612,R_23,52,R_23,2024,03,00,00,00,-83.2894193,42.9411567,88977,41,26087341500,260873415001028,2609,19820,0,E,99.62,POINTADDRESS
MI,MI0190,010,Y,MI0190-010,OTTER LAKE BRANCH LIBRARY,6361 DETROIT STREET,OTTER LAKE,48464,9146,LAPEER,8107936300,BR,960,R_23,0,988,R_23,52,R_23,2024,03,00,00,00,-83.4582698,43.2118164,88977,42,26087331000,260873310002014,2609,19820,0,E,100,STREETADDRESS
MI,MI0191,002,Y,MI0191-002,LAWRENCE MEMORIAL PUBLIC LIBRARY,107 NORTH MAIN STREET,CLIMAX,49034,9638,KALAMAZOO,2697464125,CE,2276,R_23,0,1352,R_23,52,R_23,2024,03,00,00,00,-85.3359055,42.2385319,262215,41,26077003400,260770034001015,2604,28020,0,E,100,POINTADDRESS
MI,MI0192,002,Y,MI0192-002,LAWTON PUBLIC LIBRARY,125 SOUTH MAIN STREET,LAWTON,49065,8774,VAN BUREN,2696245481,CE,4932,R_23,0,1680,R_23,52,R_23,2024,03,00,00,00,-85.8495049,42.1669645,75798,41,26159011004,261590110042018,2604,-4,N,E,100,POINTADDRESS
MI,MI0193,002,Y,MI0193-002,LEELANAU TOWNSHIP LIBRARY,119 EAST NAGONABA STREET,NORTHPORT,49670,5017,LEELANAU,2313865131,CE,2800,R_23,0,1612,R_23,52,R_23,2024,03,00,00,00,-85.6147293,45.1297696,23019,42,26089970100,260899701002020,2601,45900,1,E,100,POINTADDRESS
MI,MI0194,002,Y,MI0194-002,LELAND TOWNSHIP PUBLIC LIBRARY,203 EAST CEDAR STREET,LELAND,49654,5015,LEELANAU,2312569152,CE,5000,R_23,0,2080,R_23,52,R_23,2024,03,00,00,00,-85.7594202,45.0213792,23019,42,26089970300,260899703001016,2601,45900,1,E,99.04,POINTADDRESS
MI,MI0195,002,Y,MI0195-002,LENAWEE COUNTY LIBRARY,4459 WEST US 223,ADRIAN,49221,1246,LENAWEE,5172631011,CE,13000,R_23,0,2975,R_23,52,R_23,2024,03,00,00,00,-84.0760533,41.9054533,97520,32,26091061702,260910617023000,2605,10300,1,E,100,STREETADDRESS
MI,MI0195,003,Y,MI0195-003,ADDISON BRANCH LIBRARY,102 SOUTH TALBOT STREET,ADDISON,49220,9640,LENAWEE,5175473414,BR,800,R_23,0,1248,R_23,52,R_23,2024,03,00,00,00,-84.346847,41.9863773,97520,42,26091060402,260910604022010,2605,10300,1,E,100,STREETADDRESS
MI,MI0195,004,Y,MI0195-004,BRITTON BRANCH LIBRARY,120 COLLEGE AVENUE,BRITTON,49229,9705,LENAWEE,5174512860,BR,2000,R_23,0,1092,R_23,52,R_23,2024,03,00,00,00,-83.8312546,41.9858193,97520,42,26091060100,260910601002058,2605,10300,1,E,100,STREETADDRESS
MI,MI0195,005,Y,MI0195-005,CLAYTON BRANCH LIBRARY,3457 STATE STREET,CLAYTON,49235,M,LENAWEE,5174452619,BR,1000,R_23,0,884,R_23,52,R_23,2024,03,00,00,00,-84.2364825,41.864326,97520,42,26091060500,260910605003013,2605,10300,1,E,100,POINTADDRESS
MI,MI0195,007,Y,MI0195-007,ONSTED BRANCH LIBRARY,261 SOUTH MAIN STREET,ONSTED,49265,9763,LENAWEE,5174672623,BR,4500,R_23,0,1300,R_23,52,R_23,2024,03,00,00,00,-84.1894051,42.0041357,97520,42,26091060302,260910603021064,2605,10300,1,E,100,STREETADDRESS
MI,MI0195,008,Y,MI0195-008,DEERFIELD BRANCH LIBRARY,170 RAISIN STREET,DEERFIELD,49238,9717,LENAWEE,5174473400,BR,2200,R_23,0,1144,R_23,52,R_23,2024,03,00,00,00,-83.7777491,41.8904897,97520,42,26091062100,260910621004017,2605,10300,1,E,100,POINTADDRESS
MI,MI0195,010,Y,MI0195-010,LENAWEE COUNTY LIBRARY BOOKMOBILE,4459 WEST US 223,ADRIAN,49221,1246,LENAWEE,5172631011,BS,-4,N_23,1,760,R_23,40,R_23,2024,03,00,00,00,-84.0760533,41.9054533,97520,32,26091061702,260910617023000,2605,10300,1,E,100,STREETADDRESS
MI,MI0196,002,Y,MI0196-002,LENOX TOWNSHIP LIBRARY,58976 MAIN STREET,NEW HAVEN,48048,2685,MACOMB,5867493430,CE,2440,R_23,0,2492,R_23,52,R_23,2024,03,00,00,00,-82.8082092,42.7336537,875101,21,26099218001,260992180013013,2609,19820,0,E,100,POINTADDRESS
MI,MI0197,002,Y,MI0197-002,LEROY COMMUNITY LIBRARY,104 WEST GILBERT STREET,LEROY,49655,5123,OSCEOLA,2317684493,CE,1980,R_23,0,1404,R_23,52,R_23,2024,03,00,14,00,-85.4515723,44.0382089,23330,43,26133970200,261339702004032,2602,-4,N,E,100,STREETADDRESS
MI,MI0198,002,Y,MI0198-002,LINCOLN TOWNSHIP PUBLIC LIBRARY,2099 WEST JOHN BEERS ROAD,STEVENSVILLE,49127,9436,BERRIEN,2694299575,CE,25000,R_23,0,3276,R_23,52,R_23,2024,03,00,00,00,-86.5039549,42.0144749,152261,23,26021001600,260210016001014,2605,35660,0,E,100,POINTADDRESS
MI,MI0199,002,Y,MI0199-002,LITCHFIELD DISTRICT LIBRARY,115 W SAINT JOE ST STREET,LITCHFIELD,49252,M,HILLSDALE,5175423887,CE,1000,R_23,0,1456,R_23,52,R_23,2024,03,00,00,07,-84.7584471,42.044072,45587,42,26059050300,260590503002020,2605,25880,1,E,100,POINTADDRESS
MI,MI0200,002,Y,MI0200-002,LIVONIA PUBLIC LIBRARY,32777 FIVE MILE ROAD,LIVONIA,48154,M,WAYNE,7344662451,CE,64500,R_23,0,2547,R_23,52,R_23,2024,03,00,00,00,-83.3681266,42.3971484,1751169,13,26163558000,261635580004012,2612,19820,0,E,100,POINTADDRESS
MI,MI0200,004,Y,MI0200-004,CARL SANDBURG BRANCH LIBRARY,30100 SEVEN MILE ROAD,LIVONIA,48152,1959,WAYNE,2488934010,BR,8600,R_23,0,1967,R_23,52,R_23,2024,03,00,00,00,-83.3431195,42.4269153,1751169,13,26163556200,261635562001017,2612,19820,0,E,100,POINTADDRESS
MI,MI0200,005,Y,MI0200-005,VEST POCKET LIBRARY,15218 FARMINGTON ROAD,LIVONIA,48154,5448,WAYNE,7344662559,BR,340,R_23,0,747,R_23,52,R_23,2024,03,00,00,00,-83.3733754,42.3961263,1751169,13,26163558000,261635580004018,2612,19820,0,E,100,POINTADDRESS
MI,MI0201,003,Y,MI0201-002,LOUTIT DISTRICT LIBRARY,407 COLUMBUS AVENUE,GRAND HAVEN,49417,1250,OTTAWA,6168506900,CE,49723,R_23,0,2704,R_23,52,R_23,2024,03,00,00,00,-86.2268498,43.063755,303372,22,26139020900,261390209001027,2603,24340,0,E,100,POINTADDRESS
MI,MI0203,002,Y,MI0203-002,LUTHER AREA PUBLIC LIBRARY,115 STATE STREET,LUTHER,49656,9239,LAKE,2317978006,CE,3600,R_23,0,1326,R_23,52,R_23,2024,03,00,00,00,-85.6823777,44.0362344,12734,43,26085961300,260859613002107,2602,-4,N,E,100,POINTADDRESS
MI,MI0204,002,Y,MI0204-002,LYON TOWNSHIP PUBLIC LIBRARY,27005 SOUTH MILFORD ROAD,SOUTH LYON,48178,9731,OAKLAND,2484378800,CE,3900,R_23,0,3300,R_23,52,R_23,2024,03,00,00,00,-83.6129358,42.4859321,1270426,22,26125138302,261251383024001,2607,19820,0,E,99.04,POINTADDRESS
MI,MI0205,002,Y,MI0205-002,LYONS TOWNSHIP DISTRICT LIBRARY,240 EAST BRIDGE STREET,LYONS,48851,8614,IONIA,9898553414,CE,2200,R_23,0,1502,R_23,52,R_23,2024,03,00,00,00,-84.9471338,42.9820314,66262,42,26067030102,260670301022015,2602,24340,0,E,100,POINTADDRESS
MI,MI0206,002,Y,MI0206-002,MARION DISTRICT LIBRARY,120 EAST MAIN STREET,MARION,49665,9642,OSCEOLA,2317432421,CE,4224,R_23,0,1450,R_23,52,R_23,2024,03,00,06,00,-85.1467901,44.1024227,23330,43,26133970100,261339701003004,2602,-4,N,E,100,STREETADDRESS
MI,MI0207,002,Y,MI0207-002,MACKINAC ISLAND PUBLIC LIBRARY,7549 MAIN STREET,MACKINAC ISLAND,49757,M,MACKINAC,9068473421,CE,3360,R_23,0,1720,R_23,51,R_23,2024,03,00,00,00,-84.6193416,45.8465656,10851,42,26097950400,260979504001005,2601,-4,N,E,100,POINTADDRESS
MI,MI0208,002,Y,MI0208-002,MACKINAW AREA PUBLIC LIBRARY,528 WEST CENTRAL AVENUE,MACKINAW CITY,49701,9681,EMMET,2314365451,CE,7600,R_23,0,1664,R_23,52,R_23,2024,03,00,00,00,-84.743134,45.7816575,34123,33,26047970100,260479701002018,2601,-4,N,E,100,POINTADDRESS
MI,MI0208,003,Y,MI0208-003,BLISS BRANCH LIBRARY,265 STURGEON BAY TRAIL,LEVERING,49755,9726,EMMET,2315372927,BR,590,R_23,0,520,R_23,52,R_23,2024,03,00,00,00,-84.9198484,45.6789846,34123,43,26047970100,260479701003012,2601,-4,N,E,99.62,POINTADDRESS
MI,MI0208,005,Y,MI0208-005,PELLSTON BRANCH LIBRARY,125 NORTH MILTON STREET,PELLSTON,49769,9259,EMMET,2315398858,BR,660,R_23,0,780,R_23,52,R_23,2024,03,00,00,00,-84.7854055,45.5518689,34123,42,26047970201,260479702012048,2601,-4,N,E,100,POINTADDRESS
MI,MI0210,002,Y,MI0210-002,MADISON HEIGHTS PUBLIC LIBRARY,240 WEST THIRTEEN MILE ROAD,MADISON HEIGHTS,48071,1804,OAKLAND,2485887763,CE,16885,R_23,0,2632,R_23,52,R_23,2024,03,00,00,00,-83.1080646,42.5200407,1270426,21,26125181001,261251810012000,2611,19820,0,E,100,POINTADDRESS
MI,MI0211,002,Y,MI0211-002,MANCELONA TOWNSHIP LIBRARY,202 WEST STATE STREET,MANCELONA,49659,8051,ANTRIM,2315879451,CE,2376,R_23,0,2120,R_23,52,R_23,2024,03,00,00,00,-85.0633041,44.9024209,24409,42,26009960702,260099607022053,2601,-4,N,E,100,POINTADDRESS
MI,MI0212,003,Y,MI0212-002,MANCHESTER DISTRICT LIBRARY,912 CITY ROAD (M-52),MANCHESTER,48158,9587,WASHTENAW,7344288045,CE,5926,R_23,0,2392,R_23,52,R_23,2024,03,00,00,00,-84.0240627,42.1495694,365536,42,26161431000,261614310003033,2606,11460,0,E,99.25,POINTADDRESS
MI,MI0213,002,Y,MI0213-002,MANISTEE COUNTY LIBRARY,95 MAPLE STREET,MANISTEE,49660,1554,MANISTEE,2317232519,CE,10542,R_23,0,2235,R_23,52,R_23,2024,03,00,00,00,-86.3238004,44.2462035,25562,33,26101000800,261010008003024,2602,-4,N,E,100,POINTADDRESS
MI,MI0213,003,Y,MI0213-003,ARCADIA TOWNSHIP BRANCH LIBRARY,3586 GLOVERS LAKE ROAD,ARCADIA,49613,9743,MANISTEE,2318894230,BR,946,R_23,0,969,R_23,52,R_23,2024,03,00,00,00,-86.2298893,44.4932673,25562,42,26101000200,261010002001015,2602,-4,N,E,100,STREETADDRESS
MI,MI0213,004,Y,MI0213-004,BEAR LAKE LIBRARY,12325 VIRGINIA STREET,BEAR LAKE,49614,5100,MANISTEE,2318642700,BR,2400,R_23,0,1277,R_23,52,R_23,2024,03,00,00,00,-86.1460926,44.421936,25562,43,26101000200,261010002002045,2602,-4,N,E,100,POINTADDRESS
MI,MI0213,005,Y,MI0213-005,KALEVA BRANCH LIBRARY,14618 WALTA STREET,KALEVA,49645,M,MANISTEE,2313623178,BR,2600,R_23,0,1282,R_23,52,R_23,2024,03,00,00,00,-86.0082075,44.3758975,25562,42,26101000100,261010001003003,2602,-4,N,E,100,POINTADDRESS
MI,MI0213,006,Y,MI0213-006,ONEKAMA BRANCH LIBRARY,5283 MAIN STREET,ONEKAMA,49675,8710,MANISTEE,2318894041,BR,1645,R_23,0,1272,R_23,52,R_23,2024,03,00,00,00,-86.1969306,44.3613905,25562,42,26101000300,261010003001059,2602,-4,N,E,100,POINTADDRESS
MI,MI0213,007,Y,MI0213-007,WELLSTON BRANCH LIBRARY,1451 SEAMAN ROAD,WELLSTON,49689,9562,MANISTEE,2318484013,BR,1200,R_23,0,1308,R_23,52,R_23,2024,03,00,00,00,-85.9577912,44.2176755,25562,43,26101000600,261010006002076,2602,-4,N,T,100,STREETADDRESS
MI,MI0214,002,Y,MI0214-002,MANISTIQUE SCHOOL & PUBLIC LIBRARY,100 NORTH CEDAR STREET,MANISTIQUE,49854,1248,SCHOOLCRAFT,9062524316,CE,7284,R_23,0,2392,R_23,52,R_23,2024,03,00,00,00,-86.2468661,45.9586233,8149,43,26153000300,261530003002042,2601,-4,N,E,100,STREETADDRESS
MI,MI0215,002,Y,MI0215-002,MAPLE RAPIDS PUBLIC LIBRARY,130 SOUTH MAPLE AVENUE,MAPLE RAPIDS,48853,M,CLINTON,9896824464,CE,1800,R_23,0,1239,R_23,52,R_23,2024,03,00,00,00,-84.6923533,43.1041648,79720,42,26037010600,260370106002035,2607,29620,0,E,100,POINTADDRESS
MI,MI0216,002,Y,MI0216-002,MARCELLUS TOWNSHIP-WOOD MEMORIAL LIBRARY,205 EAST MAIN STREET,MARCELLUS,49067,5103,CASS,2696469654,CE,2700,R_23,0,2444,R_23,52,R_23,2024,03,00,00,00,-85.8129249,42.0270173,51642,42,26027001701,260270017013017,2605,43780,0,E,100,STREETADDRESS
MI,MI0217,002,Y,MI0217-002,MARLETTE DISTRICT LIBRARY,3116 MAIN STREET,MARLETTE,48453,1234,SANILAC,9896352838,CE,4500,R_23,0,2164,R_23,52,R_23,2024,03,00,00,00,-83.0798675,43.325689,40368,43,26151971000,261519710001060,2609,-4,N,E,100,POINTADDRESS
MI,MI0218,002,Y,MI0218-002,MARSHALL DISTRICT LIBRARY,124 WEST GREEN STREET,MARSHALL,49068,1536,CALHOUN,2697817821,CE,19000,R_23,0,2912,R_23,52,R_23,2024,03,00,00,00,-84.9590981,42.2710959,133366,31,26025004000,260250040002018,2605,12980,0,E,100,POINTADDRESS
MI,MI0220,002,Y,MI0220-002,MAUD PRESTON PALENSKE MEMORIAL LIBRARY,500 MARKET STREET,SAINT JOSEPH,49085,1368,BERRIEN,2699837167,CE,26291,R_23,0,2661,R_23,52,R_23,2024,03,00,00,00,-86.4846645,42.1075617,152261,23,26021000801,260210008012010,2604,35660,0,E,100,POINTADDRESS
MI,MI0221,002,Y,MI0221-002,MAYVILLE DISTRICT PUBLIC LIBRARY,6090 FULTON STREET,MAYVILLE,48744,5100,TUSCOLA,9898436522,CE,5612,R_23,0,2244,R_23,51,R_23,2024,03,00,00,00,-83.3525753,43.3352844,52826,42,26157001000,261570010002018,2609,-4,N,E,100,STREETADDRESS
MI,MI0223,002,Y,MI0223-002,CHELSEA DISTRICT LIBRARY,221 SOUTH MAIN STREET,CHELSEA,48118,1267,WASHTENAW,7344758732,CE,30703,R_23,0,2912,R_23,52,R_23,2024,03,00,00,00,-84.0204253,42.3165512,365536,31,26161446400,261614464002016,2606,11460,0,E,100,POINTADDRESS
MI,MI0224,002,Y,MI0224-002,MCMILLAN TOWNSHIP LIBRARY,200 CEDAR STREET,EWEN,49925,5137,ONTONAGON,9069882515,CE,1500,R_23,0,1196,R_23,52,R_23,2024,03,00,00,00,-89.2814566,46.5337827,5906,43,26131970300,261319703001204,2601,-4,N,T,99.62,STREETADDRESS
MI,MI0225,002,Y,MI0225-002,MENDON TOWNSHIP LIBRARY,314 WEST MAIN STREET,MENDON,49072,8753,ST. JOSEPH,2694964865,CE,1800,R_23,0,1820,R_23,52,R_23,2024,03,00,00,00,-85.4535462,42.0068919,60878,42,26149041000,261490410003040,2605,44780,1,E,100,POINTADDRESS
MI,MI0226,002,Y,MI0226-002,MENOMINEE COUNTY LIBRARY,S319 RAILROAD STREET,STEPHENSON,49887,5108,MENOMINEE,9063524111,CE,6760,R_23,0,2392,R_23,52,R_23,2024,03,00,00,00,-87.6105118,45.4150375,22945,43,26109960300,261099603002056,2601,31940,1,E,100,POINTADDRESS
MI,MI0226,003,Y,MI0226-003,HERMANSVILLE BRANCH LIBRARY,W5480 FIRST STREET,HERMANSVILLE,49847,9617,MENOMINEE,9063524111,BR,800,R_23,0,832,R_23,51,R_23,2024,03,00,00,00,-87.604371,45.7093935,22945,43,26109960100,261099601003058,2601,31940,1,E,100,STREETADDRESS
MI,MI0226,004,Y,MI0226-004,BOOKMOBILE,S319 RAILROAD STREET,STEPHENSON,49887,5108,MENOMINEE,9063524111,BS,-4,N_23,1,612,R_23,50,R_23,2024,03,00,00,00,-87.6105118,45.4150375,22945,43,26109960300,261099603002056,2601,31940,1,E,100,POINTADDRESS
MI,MI0227,002,Y,MI0227-002,MERRILL DISTRICT LIBRARY,321 WEST SAGINAW STREET,MERRILL,48637,8729,SAGINAW,9896437300,CE,3125,R_23,0,1504,R_23,52,R_23,2024,03,00,00,00,-84.3333038,43.4098121,187782,42,26145012200,261450122001044,2608,40980,0,E,100,POINTADDRESS
MI,MI0228,002,Y,MI0228-002,MILAN PUBLIC LIBRARY,151 WABASH STREET,MILAN,48160,1513,MONROE,7344391240,CE,5130,R_23,0,2039,R_23,52,R_23,2024,03,00,00,00,-83.6853257,42.0822092,155045,31,26115830700,261158307004020,2606,33780,0,E,100,POINTADDRESS
MI,MI0229,002,Y,MI0229-002,MILFORD PUBLIC LIBRARY,330 FAMILY DRIVE,MILFORD,48381,1596,OAKLAND,2486840845,CE,23500,R_23,0,2977,R_23,52,R_23,2024,03,00,00,00,-83.6094906,42.5904606,1270426,21,26125132700,261251327002004,2607,19820,0,E,100,POINTADDRESS
MI,MI0230,002,Y,MI0230-002,MILLINGTON ARBELA DISTRICT LIBRARY,8530 DEPOT STREET,MILLINGTON,48746,5106,TUSCOLA,9898712003,CE,5520,R_23,0,2852,R_23,52,R_23,2024,03,00,00,00,-83.5275443,43.2803587,52826,42,26157001200,261570012004033,2609,-4,N,E,100,STREETADDRESS
MI,MI0231,002,Y,MI0231-002,MISSAUKEE DISTRICT LIBRARY,210 SOUTH CANAL STREET,LAKE CITY,49651,8865,MISSAUKEE,2318392166,CE,7438,R_23,0,2150,R_23,50,R_23,2024,03,00,00,00,-85.2137172,44.3327993,15311,42,26113960200,261139602001016,2601,15620,1,E,100,STREETADDRESS
MI,MI0232,002,Y,MI0232-002,HILLSDALE COMMUNITY LIBRARY,11 EAST BACON STREET,HILLSDALE,49242,1615,HILLSDALE,5174376470,CE,17060,R_23,0,2080,R_23,52,R_23,2024,03,00,00,00,-84.634139,41.9200175,45587,32,26059050700,260590507003024,2605,25880,1,E,100,POINTADDRESS
MI,MI0233,003,Y,MI0233-003,BEDFORD BRANCH LIBRARY,8575 JACKMAN ROAD,TEMPERANCE,48182,9421,MONROE,7348476747,BR,30000,R_23,0,2858,R_23,52,R_23,2024,03,00,00,00,-83.5874389,41.77106,155045,41,26115833800,261158338003011,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,005,Y,MI0233-005,CARLETON BRANCH LIBRARY,1444 KENT STREET,CARLETON,48117,9062,MONROE,7346542180,BR,6400,R_23,0,2274,R_23,52,R_23,2024,03,00,00,00,-83.393865,42.0581275,155045,41,26115830400,261158304001010,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,006,Y,MI0233-006,DORSCH MEMORIAL BRANCH LIBRARY,18 EAST FIRST STREET,MONROE,48161,2227,MONROE,7342417878,BR,7000,R_23,0,2272,R_23,52,R_23,2024,03,00,00,00,-83.3975786,41.9153367,155045,13,26115831900,261158319002004,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,007,Y,MI0233-007,DUNDEE BRANCH LIBRARY,144 EAST MAIN STREET,DUNDEE,48131,1202,MONROE,7345293310,BR,5000,R_23,0,2425,R_23,52,R_23,2024,03,00,00,00,-83.6588078,41.957532,155045,31,26115830801,261158308013003,2605,33780,0,E,99.04,POINTADDRESS
MI,MI0233,008,Y,MI0233-008,ERIE BRANCH LIBRARY,2065 ERIE ROAD,ERIE,48133,9808,MONROE,7348484420,BR,1900,R_23,0,1236,R_23,52,R_23,2024,03,00,00,00,-83.498294,41.7939424,155045,41,26115833600,261158336001009,2605,33780,0,E,99.62,POINTADDRESS
MI,MI0233,009,Y,MI0233-009,FRENCHTOWN-DIXIE BRANCH LIBRARY,2881 NADEAU ROAD,MONROE,48162,9334,MONROE,7342891035,BR,7300,R_23,0,1880,R_23,52,R_23,2024,03,00,00,00,-83.3191127,41.9470775,155045,41,26115831202,261158312021038,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,010,Y,MI0233-010,IDA BRANCH LIBRARY,3016 LEWIS AVENUE,IDA,48140,9583,MONROE,7342692191,BR,2575,R_23,0,2069,R_23,52,R_23,2024,03,00,00,00,-83.5734669,41.9081475,155045,41,26115832800,261158328001007,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,011,Y,MI0233-011,L.S. NAVARRE BRANCH LIBRARY,1135 EAST SECOND STREET,MONROE,48161,1920,MONROE,7342415577,BR,6800,R_23,0,1287,R_23,52,R_23,2024,03,00,00,00,-83.3850636,41.9081961,155045,13,26115831800,261158318001016,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,012,Y,MI0233-012,MAYBEE BRANCH LIBRARY,9060 RAISIN STREET,MAYBEE,48159,9804,MONROE,7345873680,BR,1536,R_23,0,1413,R_23,52,R_23,2024,03,00,00,00,-83.5152511,42.0047285,155045,42,26115830500,261158305002016,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,014,Y,MI0233-014,RASEY MEMORIAL BRANCH LIBRARY,4349 OAK STREET,LUNA PIER,48157,9530,MONROE,7348484572,BR,1400,R_23,0,1148,R_23,52,R_23,2024,03,00,00,00,-83.442876,41.8108025,155045,41,26115833700,261158337005011,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,015,Y,MI0233-015,ROBERT A. VIVIAN BRANCH LIBRARY,2664 VIVIAN ROAD,MONROE,48162,9212,MONROE,7342411430,BR,1047,R_23,0,1220,R_23,52,R_23,2024,03,00,00,00,-83.3659941,41.9500156,155045,23,26115831300,261158313005006,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,016,Y,MI0233-016,SOUTH ROCKWOOD BRANCH LIBRARY,5676 CARLETON ROCKWOOD RD. SUITE C,SOUTH ROCKWOOD,48179,9764,MONROE,7343793333,BR,3500,R_23,0,1333,R_23,52,R_23,2024,03,00,00,00,-83.2717032,42.0626871,155045,21,26115830100,261158301002044,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,017,Y,MI0233-017,SUMMERFIELD-PETERSBURG BRANCH LIBRARY,60 EAST CENTER STREET,PETERSBURG,49270,2500,MONROE,7342791025,BR,6953,R_23,0,1782,R_23,52,R_23,2024,03,00,00,00,-83.7139345,41.9010666,155045,42,26115832900,261158329004006,2605,33780,0,E,100,STREETADDRESS
MI,MI0233,019,Y,MI0233-019,ELLIS LIBRARY AND REFERENCE CENTER,3700 SOUTH CUSTER ROAD,MONROE,48161,9716,MONROE,7342415277,CE,33380,R_23,0,2477,R_23,52,R_23,2024,03,00,00,00,-83.461914,41.9328157,155045,23,26115832400,261158324004001,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,020,Y,MI0233-018,NEWPORT BRANCH LIBRARY,8120 NORTH DIXIE HIGHWAY,NEWPORT,48166,9703,MONROE,7345862117,BR,3300,R_23,0,1734,R_23,52,R_23,2024,03,00,00,00,-83.2851356,41.9952546,155045,41,26115830200,261158302002025,2605,33780,0,E,100,POINTADDRESS
MI,MI0233,021,Y,MI0233-004,BLUE BUSH BRANCH LIBRARY,2210 BLUE BUSH ROAD,MONROE,48162,9643,MONROE,7342424085,BR,1000,R_23,0,1328,R_23,52,R_23,2024,03,00,00,00,-83.414385,41.9551277,155045,41,26115831100,261158311002000,2605,33780,0,E,99.5,POINTADDRESS
MI,MI0233,022,Y,MI0233-020,MCLS BOOKMOBILE,840 S. ROESSLER ST.,MONROE,48161,1557,MONROE,7342415770,BS,-4,N_23,1,1248,R_23,52,R_23,2024,03,00,00,00,-83.4143622,41.9127242,155045,13,26115832100,261158321002031,2605,33780,0,E,100,POINTADDRESS
MI,MI0234,002,Y,MI0234-002,MONTMORENCY COUNTY PUBLIC LIBRARIES,11901 HAYMEADOW,ATLANTA,49709,9375,MONTMORENCY,9897853941,CE,1808,R_23,0,1976,R_23,52,R_23,2024,03,00,00,00,-84.1551518,45.008177,9678,43,26119910200,261199102002050,2601,-4,N,E,99,STREETADDRESS
