id,name,address,city,state,zip,latitude,longitude,phone,outlet_type
MO0084-002,CITY OF WEBSTER GROVES MUNICIPAL LIBRARY,301 E LOCKWOOD AVE,WEBSTER GROVES,MO,63119,38.592086,-90.350471,3149613784,CE
MO0085-002,ROCK HILL PUBLIC LIBRARY,9811 MANCHESTER RD,ROCK HILL,MO,63119,38.6067726,-90.3739679,3149624723,CE
MO0087-002,DALLAS COUNTY LIBRARY,219 WEST MAIN STREET,BUFFALO,MO,65622,37.6440776,-93.0939489,4173452647,CE
MO0088-002,HENRY COUNTY LIBRARY,123 E GREEN ST,CLINTON,MO,64735,38.3720261,-93.7743733,6608852612,CE
MO0088-004,LENORA BLACKMORE BRANCH,105 W BENTON ST,WINDSOR,MO,65360,38.5325569,-93.5223601,6606472298,BR
MO0089-003,HOWARD COUNTY PUBLIC LIBRARY,201 S MAIN ST,FAYETTE,MO,65248,39.1453265,-92.6819762,6602483348,CE
MO0090-002,SEDALIA PUBLIC LIBRARY,311 W 3RD ST,SEDALIA,MO,65301,38.7086734,-93.2304519,6608261314,CE
MO0091-003,FARBER BRANCH,113 W FRONT ST,FARBER,MO,63345,39.2727431,-91.5754371,5732492012,BR
MO0091-004,LADDONIA BRANCH,406 E SECOND ST,LADDONIA,MO,63352,39.2416275,-91.6441626,5733732393,BR
MO0091-005,VANDALIA BRANCH,312 S. MAIN ST.,VANDALIA,MO,63382,39.3080221,-91.4863057,5735946600,BR
MO0091-007,MARTINSBURG BRANCH,201 E WASHINGTON ST,MARTINSBURG,MO,65264,39.1005735,-91.6455114,5734926254,BR
MO0091-011,MEXICO BRANCH,305 W JACKSON ST,MEXICO,MO,65265,39.1722191,-91.8849647,5735814939,CE
MO0092-002,CENTRALIA PUBLIC LIBRARY,210 S JEFFERSON ST,CENTRALIA,MO,65240,39.2087798,-92.1338876,5736822036,CE
MO0094-002,ROLLA PUBLIC LIBRARY,900 PINE ST,ROLLA,MO,65401,37.9509712,-91.7715476,5733642604,CE
MO0095-002,CAMDEN COUNTY LIBRARY,89 RODEO ROAD,CAMDENTON,MO,65020,38.0025593,-92.7391996,5733465954,CE
MO0095-004,MACKS CREEK BRANCH,90 STATE ROAD N,MACKS CREEK,MO,65786,37.968064,-92.9667766,5733635530,BR
MO0095-005,OSAGE BEACH BRANCH,1064 GUTRIDGE LANE,OSAGE BEACH,MO,65065,38.1487788,-92.623705,5733483283,BR
MO0095-006,STOUTLAND BRANCH,132 STARLING DRIVE,STOUTLAND,MO,65567,37.8131815,-92.5159025,4172863611,BR
MO0095-007,SUNRISE BEACH BRANCH,14156 N STATE HWY 5,SUNRISE BEACH,MO,65079,38.1533929,-92.77267,5733746982,BR
MO0095-009,CLIMAX SPRINGS BRANCH,14157 N STATE HWY 7,CLIMAX SPRINGS,MO,65324,38.0965564,-93.0484328,5733472722,BR
MO0096-002,NORBORNE PUBLIC LIBRARY,109 E SECOND ST,NORBORNE,MO,64668,39.3027188,-93.6757518,6605933514,CE
MO0097-002,CAMERON PUBLIC LIBRARY,312 N CHESTNUT ST,CAMERON,MO,64429,39.7417385,-94.2384381,8166322311,CE
MO0098-002,ALBANY CARNEGIE PUBLIC LIBRARY,101 W CLAY ST,ALBANY,MO,64402,40.2479047,-94.3320207,6607265615,CE
MO0099-002,CANTON PUBLIC LIBRARY,403 LEWIS ST,CANTON,MO,63435,40.1302798,-91.5188259,5732885279,CE
MO0100-002,LOUISIANA PUBLIC LIBRARY,121 N THIRD ST,LOUISIANA,MO,63353,39.4504907,-91.0478327,5737544491,CE
MO0101-002,MACON PUBLIC LIBRARY,210 N RUTHERFORD ST,MACON,MO,63552,39.7388323,-92.4698259,6603853314,CE
MO0102-002,CARNEGIE PUBLIC LIBRARY,102 N CENTER ST,SHELBINA,MO,63468,39.6931021,-92.0405499,5735882271,CE
MO0103-002,SWEET SPRINGS PUBLIC LIBRARY,217 TURNER STREET,SWEET SPRINGS,MO,65351,38.9638886,-93.4185037,6603354314,CE
MO0104-002,ROBERTSON MEMORIAL LIBRARY,19 W 20TH ST,HIGGINSVILLE,MO,64037,39.0749968,-93.7173499,6605842880,CE
MO0105-002,SALEM PUBLIC LIBRARY,403 N JACKSON ST,SALEM,MO,65560,37.645736,-91.5384275,5737294331,CE
MO0106-002,PINEVILLE LIBRARY,808 BAILEY RD,PINEVILLE,MO,64856,36.5970075,-94.383813,4172234489,CE
MO0106-003,NOEL COMMUNITY LIBRARY,626 JOHNSON DR,NOEL,MO,64854,36.536969,-94.4854404,4174753223,BR
MO0106-004,ANNE CROXDALE MEMORIAL LIBRARY,102 N MAIN ST,SOUTHWEST CITY,MO,64863,36.5149457,-94.6113315,4177627323,BR
MO0107-002,WILLOW SPRINGS PUBLIC LIBRARY,214 N HARRIS ST,WILLOW SPRINGS,MO,65793,36.9923657,-91.9687565,4174693482,CE
MO0108-002,WEST PLAINS PUBLIC LIBRARY,750 W BROADWAY ST,WEST PLAINS,MO,65775,36.7312129,-91.8599644,4172564775,CE
MO0109-002,NEVADA PUBLIC LIBRARY,218 W WALNUT ST,NEVADA,MO,64772,37.8393202,-94.3582631,4174482770,CE
MO0110-003,OZARK COMMUNITY BRANCH LIBRARY,1005 N 4TH AVE,OZARK,MO,65721,37.0289342,-93.2020828,4175812432,BR
MO0110-004,CLEVER COMMUNITY BRANCH LIBRARY,7428 W VETERANS BLVD,CLEVER,MO,65631,37.037351,-93.476116,4177432277,BR
MO0110-005,NIXA COMMUNITY BRANCH LIBRARY,208 MCCROSKEY ST.,NIXA,MO,65714,37.0479308,-93.3019254,4177246100,CE
MO0110-007,SPARTA COMMUNITY BRANCH LIBRARY,147 LIBRARY LANE,SPARTA,MO,65753,37.00187,-93.0919,4174411400,BR
MO0111-002,DOUGLAS COUNTY PUBLIC LIBRARY,301 W. WEBSTER AVENUE,AVA,MO,65608,36.9507901,-92.6607075,4176835633,CE
MO0112-002,SEYMOUR COMMUNITY LIBRARY,320 E CLINTON AVE,SEYMOUR,MO,65746,37.1494035,-92.763565,4179354193,CE
MO0113-002,SAINT CLAIR COUNTY LIBRARY,115 CHESTNUT ST,OSCEOLA,MO,64776,38.0480027,-93.7040172,4176462214,CE
MO0113-004,LOWRY CITY BRANCH,406B W 4TH ST,LOWRY CITY,MO,64763,38.1398804,-93.731808,4176642255,BR
MO0114-002,WEBB CITY PUBLIC LIBRARY,101 S LIBERTY ST,WEBB CITY,MO,64870,37.1448309,-94.4651904,4176734326,CE
MO0115-003,LILBOURN MEMORIAL LIBRARY,210 E LEWIS AVE,LILBOURN,MO,63862,36.5914642,-89.615224,5736882622,CE
MO0116-002,HOUSTON BRANCH,117 W WALNUT ST,HOUSTON,MO,65483,37.3279562,-91.9571535,4179672258,CE
MO0116-003,CABOOL BRANCH,418 WALNUT ST,CABOOL,MO,65689,37.1228858,-92.0977241,4179623722,BR
MO0116-004,LICKING BRANCH,126 S MAIN ST,LICKING,MO,65542,37.4980328,-91.8570021,5736742038,BR
MO0116-005,SUMMERSVILLE BRANCH,480 FIRST ST,SUMMERSVILLE,MO,65571,37.1790545,-91.6576338,4179325261,BR
MO0117-002,BONNE TERRE MEMORIAL LIBRARY,5 SW MAIN ST,BONNE TERRE,MO,63628,37.9212726,-90.5510877,5733582260,CE
MO0118-001,DULANY MEMORIAL LIBRARY,501 S BROADWAY,SALISBURY,MO,65281,39.4206354,-92.8015746,6603885712,CE
MO0119-002,LA PLATA PUBLIC LIBRARY,103 E MOORE ST,LA PLATA,MO,63549,40.0234101,-92.4913112,6603324945,CE
MO0120-001,MOUND CITY PUBLIC LIBRARY,207 E SIXTH ST,MOUND CITY,MO,64470,40.1321268,-95.231031,6604425700,CE
MO0121-001,CARTHAGE PUBLIC LIBRARY,612 S GARRISON AVE,CARTHAGE,MO,64836,37.1744429,-94.3140677,4172377040,CE
MO0122-004,BOLLINGER COUNTY LIBRARY,207 MAYFIELD DR.,MARBLE HILL,MO,63764,37.3090451,-89.9745747,5732382713,CE
MO0123-001,CARUTHERSVILLE PUBLIC LIBRARY,707 W 13TH ST,CARUTHERSVILLE,MO,63830,36.1847227,-89.664795,5733332480,CE
MO0124-001,STEELE PUBLIC LIBRARY,108 E MAIN ST,STEELE,MO,63877,36.083809,-89.8295053,5736953561,CE
MO0125-001,POPLAR BLUFF MUNICIPAL LIBRARY DISTRICT,318 N MAIN ST,POPLAR BLUFF,MO,63901,36.7580553,-90.3924759,5736868639,CE
MO0125-006,DR. GUS T. RIDGEL BRANCH LIBRARY,3398 KANELL BLVD,POPLAR BLUFF,MO,63901,36.7667221,-90.4493591,5736868639,BR
MO0126-001,DUNKLIN COUNTY LIBRARY,209 N MAIN ST,KENNETT,MO,63857,36.2378109,-90.0568642,5738883561,CE
MO0126-004,CAMPBELL BRANCH LIBRARY,404 W GRAND AVE,CAMPBELL,MO,63933,36.4924405,-90.0764502,5732462112,BR
MO0126-005,CARDWELL BRANCH LIBRARY,110 N MAIN ST,CARDWELL,MO,63829,36.048303,-90.2932275,5736543366,BR
MO0126-006,CLARKTON BRANCH LIBRARY,113 S MAIN ST,CLARKTON,MO,63837,36.4504382,-89.9672622,5734483803,BR
MO0126-007,HOLCOMB BRANCH LIBRARY,301 W MAIN ST,HOLCOMB,MO,63852,36.4051101,-90.0272576,5737923268,BR
MO0126-008,HORNERSVILLE BRANCH LIBRARY,502 SCHOOL ST,HORNERSVILLE,MO,63855,36.0428873,-90.1149413,5737372728,BR
MO0126-009,MALDEN BRANCH LIBRARY,1203 STOKELAN,MALDEN,MO,63863,36.5737941,-89.9752829,5732763674,BR
MO0126-010,SENATH BRANCH LIBRARY,108 N MAIN ST,SENATH,MO,63876,36.1342453,-90.1591488,5737382363,BR
MO0127-001,SIKESTON PUBLIC LIBRARY,121 E NORTH ST,SIKESTON,MO,63801,36.8786444,-89.58964,5734714140,CE
MO0128-001,RIVERSIDE REGIONAL LIBRARY,1997 E JACKSON BLVD,JACKSON,MO,63755,37.370502,-89.6462328,5732438141,CE
MO0128-003,ALTENBURG BRANCH,66 POPLAR ST,ALTENBURG,MO,63732,37.6293429,-89.5889903,5738245267,BR
MO0128-004,BENTON BRANCH,54 N WINCHESTER ST,BENTON,MO,63736,37.0985377,-89.5626062,5735453581,BR
MO0128-006,PERRYVILLE BRANCH,800 CITY PARK DR STE A,PERRYVILLE,MO,63775,37.7242233,-89.853691,5735476508,BR
MO0128-007,SCOTT CITY BRANCH,2106 MAIN ST,SCOTT CITY,MO,63780,37.2149689,-89.5343223,5732642413,BR
MO0128-008,ORAN BRANCH,120 MOUNTAIN ST,ORAN,MO,63771,37.0860031,-89.6554241,5732623745,BR
MO0130-002,CHAFFEE PUBLIC LIBRARY,202 WRIGHT AVE,CHAFFEE,MO,63740,37.1816231,-89.6569645,5738873298,CE
MO0132-002,PORTAGEVILLE BRANCH,309 E MAIN ST,PORTAGEVILLE,MO,63873,36.4253456,-89.6988561,5733793583,CE
MO0132-003,MATTHEWS BRANCH,301 MAIN ST,MATTHEWS,MO,63867,36.7591527,-89.5858049,5733793583,BR
MO0132-004,MOREHOUSE BRANCH,113 E BEECH ST,MOREHOUSE,MO,63868,36.8451973,-89.6848503,5733793583,BR
MO0132-005,NEW MADRID MEMORIAL LIBRARY,431 MILL STREET,NEW MADRID,MO,63869,36.5862831,-89.5263512,5737482378,BR
MO0132-006,PARMA BRANCH,205 N BROAD ST,PARMA,MO,63870,36.611672,-89.8169075,5733793583,BR
MO0132-007,RHODES MEMORIAL LIBRARY,303 S MAIN ST,GIDEON,MO,63848,36.4530697,-89.9197168,5733793583,BR
MO0132-008,RISCO BRANCH,210 MISSOURI ST,RISCO,MO,63874,36.5516201,-89.821743,5733793583,BR
MO0137-002,CENTERVILLE LIBRARY,2306 PINE STREET,CENTERVILLE,MO,63633,37.43487,-90.9587204,5736482471,BR
MO0137-003,BUNKER LIBRARY,203 MAIN ST,BUNKER,MO,63629,37.4560091,-91.2113171,5736892718,BR
MO0137-004,ELLINGTON LIBRARY,130 S MAIN ST,ELLINGTON,MO,63638,37.2410815,-90.969949,5736637289,BR
MO0137-005,LESTERVILLE LIBRARY,33285 HIGHWAY 21,LESTERVILLE,MO,63654,37.4538073,-90.8457484,5736372532,BR
MO0137-006,OATES LIBRARY,8483 HIGHWAY J,BLACK,MO,63625,37.5632272,-91.0541554,5732691117,BR
MO0138-002,DONIPHAN-RIPLEY COUNTY LIBRARY,207 LOCUST ST,DONIPHAN,MO,63935,36.6183702,-90.8251355,5739962616,CE
MO0138-004,NAYLOR LIBRARY,105 KELSEY,NAYLOR,MO,63953,36.5738622,-90.6054789,5733992225,BR
MO0139-002,WORTH COUNTY LIBRARY,510 EAST AVE,GRANT CITY,MO,64456,40.484503,-94.4072901,6605642655,CE
MO0140-002,MARSHALL PUBLIC LIBRARY,214 N LAFAYETTE AVE,MARSHALL,MO,65340,39.1226087,-93.1972226,6608863391,CE
MO0141-001,JAMES MEMORIAL LIBRARY,300 W SCIOTO ST,ST. JAMES,MO,65559,37.9937637,-91.6162585,5732657211,CE
MO0143-002,CARTER COUNTY PUBLIC LIBRARY,403 ASH ST,VAN BUREN,MO,63965,36.9970984,-91.0153957,5733234315,CE
MO0143-005,ELLSINORE BRANCH,RR 2 BOX 2003,ELLSINORE,MO,63937,36.9304988,-90.7502735,5733220015,BR
MO0143-006,GRANDIN BRANCH,100 MAIN ST,GRANDIN,MO,63943,36.8287914,-90.8245696,5735934084,BR
MO0145-002,CLARENCE PUBLIC LIBRARY,200 E BEECH ST,CLARENCE,MO,63437,39.7430596,-92.2611714,6606993310,CE
MO0147-003,NORTHWEST BRANCH,5680 STATE ROAD PP,HIGH RIDGE,MO,63049,38.4556718,-90.53594,6366778186,BR
MO0147-004,ARNOLD BRANCH,1701 MISSOURI STATE ROAD,ARNOLD,MO,63010,38.4424495,-90.4019827,6362962204,BR
MO0147-007,WINDSOR BRANCH,7479 METROPOLITAN BLVD,BARNHART,MO,63012,38.3317104,-90.4006324,6364611914,BR
MO0151-002,BOWLING GREEN PUBLIC LIBRARY,201 W LOCUST ST,BOWLING GREEN,MO,63334,39.3443878,-91.1952655,5733245030,CE
MO0160-002,BLOOMFIELD PUBLIC LIBRARY,200 SENECA ST,BLOOMFIELD,MO,63825,36.8852528,-89.9302604,5735683626,CE
MO0164-002,KOSHKONONG PUBLIC LIBRARY,302 DIGGINS STREET,KOSHKONONG,MO,65692,36.5960949,-91.6452176,4178675472,BR
MO0164-004,MYRTLE PUBLIC LIBRARY,9040 V HIGHWAY,MYRTLE,MO,65778,36.5085544,-91.2868219,4179384350,BR
MO0164-005,THAYER PUBLIC LIBRARY,121 N 2ND ST,THAYER,MO,65791,36.5248332,-91.5396463,4172643091,BR
MO0164-006,THOMASVILLE PUBLIC LIBRARY,132 OLD STREET,BIRCH TREE,MO,65438,36.9957,-91.4927,4177643603,BR
MO0164-010,ALTON PUBLIC LIBRARY,20 COURT SQUARE,ALTON,MO,65606,36.6944639,-91.3976423,4177786414,BR
MO0166-002,PUXICO PUBLIC LIBRARY,201 N HICKMAN ST,PUXICO,MO,63960,36.9505074,-90.1571302,5732223855,CE
MO0168-002,BERNIE PUBLIC LIBRARY,111 N ALLEN ST,BERNIE,MO,63822,36.6694485,-89.9696241,5732934383,CE
MO0169-002,RALLS COUNTY LIBRARY,102 N PUBLIC ST,CENTER,MO,63436,39.509542,-91.5291774,5732673200,CE
MO0172-003,MONITEAU COUNTY LIBRARY,501 S. OAK ST.,CALIFORNIA,MO,65018,38.6285488,-92.5665187,5737962642,CE
MO0173-003,HYLTON LIBRARY,607 MAIN ST,GOLDEN CITY,MO,64748,37.3930065,-94.0942923,4175374991,BR
MO0173-004,HAPPY & MARY CURLESS LIBRARY,201 S. MAIN,LIBERAL,MO,64762,37.558022,-94.5200525,4178435791,BR
MO0173-006,MARY K. FINLEY LIBRARY,300 W 10TH ST,LAMAR,MO,64759,37.4958407,-94.2793571,4176825355,CE
MO0174-002,MILLER COUNTY LIBRARY SERVICE CENTER - IBERIA,304 N SAINT LOUIS ST,IBERIA,MO,65486,38.0905123,-92.2929503,5737936746,BR
MO0174-003,MILLER COUNTY LIBRARY SERVICE CENTER - ELDON,308 E FIRST ST,ELDON,MO,65026,38.3495199,-92.5791615,5733926657,BR
MO0174-004,HEARTLAND REGIONAL LIBRARY SYSTEM BELLE BRANCH,206 B S ALVARADO ST,BELLE,MO,65013,38.2875231,-91.7210147,5738596285,BR
MO0174-008,MARIES COUNTY LIBRARY SERVICE CENTER - VIENNA,315 THIRD ST,VIENNA,MO,65582,38.1850107,-91.9475348,5734229866,BR
MO0175-002,MISSOURI RIVER REGIONAL LIBRARY,214 ADAMS ST,JEFFERSON CITY,MO,65101,38.5744628,-92.168315,5736342464,CE
MO0175-004,OSAGE COUNTY LIBRARY,22 LIBRARY LANE,LINN,MO,65051,38.4799612,-91.842504,5738972951,BR
MO0178-002,STOCKTON BRANCH,717 EAST ST,STOCKTON,MO,65785,37.6988573,-93.7882236,4172763413,CE
MO0178-005,EL DORADO SPRINGS BRANCH,808 S MAIN ST,EL DORADO SPRINGS,MO,64744,37.8694703,-94.0219591,4178764827,BR
MO0179-002,DADE COUNTY LIBRARY,209 S MAIN ST,GREENFIELD,MO,65661,37.4128646,-93.8403636,4176375334,CE
MO0180-002,HICKORY COUNTY LIBRARY,18376 NEW HERMITAGE DRIVE,HERMITAGE,MO,65668,37.94646,-93.3434638,4177456939,CE
MO0181-002,POLK COUNTY LIBRARY,1690 W BROADWAY ST,BOLIVAR,MO,65613,37.6119767,-93.4287652,4173264531,CE
MO0181-004,HUMANSVILLE BRANCH,101 S OHIO ST,HUMANSVILLE,MO,65674,37.7951225,-93.5776524,4177542455,BR
MO0181-005,MORRISVILLE BRANCH,5308 S. MAIN AVE / PO BOX 86,MORRISVILLE,MO,65710,37.4799299,-93.4278715,4177562181,BR
MO0181-005,FAIR PLAY BRANCH,104 N. ELM ST.,FAIR PLAY,MO,65649,37.6323882,-93.5743371,4176545013,BR
MO0190-001,GARST MEMORIAL LIBRARY,219 W JACKSON ST,MARSHFIELD,MO,65706,37.337322,-92.9082481,4174683335,CE
MO0190-003,ROGERSVILLE BRANCH LIBRARY,104 N BEATIE ST,ROGERSVILLE,MO,65742,37.1191772,-93.0569442,4177533220,BR
MO0198-001,LEBANON-LACLEDE COUNTY LIBRARY,915 S JEFFERSON AVE,LEBANON,MO,65536,37.6735591,-92.654756,4175324212,CE
MO0199-004,CROCKER LIBRARY,602 N COMMERCIAL,CROCKER,MO,65452,37.948875,-92.2639126,5737365592,BR
MO0199-005,WAYNESVILLE LIBRARY,306 HISTORIC 66 WEST,WAYNESVILLE,MO,65583,37.8260684,-92.2095252,5737742965,BR
MO0199-006,RICHLAND LIBRARY,111 W CAMDEN AVE,RICHLAND,MO,65556,37.858039,-92.4045326,5739934355,BR
MO0205-002,SCHUYLER COUNTY LIBRARY DISTRICT,109 E JACKSON ST,LANCASTER,MO,63548,40.5228774,-92.5269039,6604573731,CE
MO0206-003,SAVANNAH BRANCH,514 W MAIN ST,SAVANNAH,MO,64485,39.9415441,-94.8313196,8163244569,BR
MO0206-004,ROLLING HILLS CONSOLIDATED LIBRARY,1904 N BELT HWY,ST. JOSEPH,MO,64506,39.7834215,-94.8031818,8162057100,CE
MO0227-001,DOWNTOWN LIBRARY,927 FELIX STREET,ST. JOSEPH,MO,64501,39.7666575,-94.848477,8162327729,CE
MO0227-002,CARNEGIE LIBRARY,316 MASSACHUSETTS ST,ST. JOSEPH,MO,64504,39.7167325,-94.866249,8162380526,BR
MO0227-003,EAST HILLS LIBRARY,502 NORTH WOODBINE ROAD,ST. JOSEPH,MO,64506,39.771372,-94.7967195,8162362136,BR
MO0227-004,WASHINGTON PARK LIBRARY,1821 N 3RD ST,ST. JOSEPH,MO,64505,39.780782,-94.8567625,8162322052,BR
MO0228-001,ADVANCE COMMUNITY LIBRARY,305 POPLAR ST,ADVANCE,MO,63730,37.1042513,-89.9095717,5737225533,CE
MO0229-001,CALDWELL COUNTY LIBRARY,275 S. WASHINGTON,KINGSTON,MO,64650,39.640278,-94.0389675,8165862220,CE
MO0232-001,ADRIAN COMMUNITY LIBRARY,116 E MAIN ST,ADRIAN,MO,64720,38.3974733,-94.3515135,8162972105,CE
MO0172-002,PRICE JAMES MEMORIAL LIBRARY,104 E MORGAN ST,TIPTON,MO,65018,38.6554296,-92.7796903,6604335622,CE
MO0234-004,BOURBON BRANCH,575 ELM ST,BOURBON,MO,65441,38.1545075,-91.244829,5737323277,BR
MO0234-006,CUBA-RECKLEIN MEMORIAL BRANCH,305 N SMITH ST,CUBA,MO,65453,38.0637569,-91.4078467,5738853431,BR
MO0234-008,STEELVILLE MAIN LIBRARY,210 S FOURTH ST,STEELVILLE,MO,65565,37.9670015,-91.3585282,5737752338,CE
MP0001-002,JOETEN-KIYU PUBLIC LIBRARY,2745 INSATTO ST. SUSUPE,SAIPAN,MP,96950,15.1577565,145.7046133,6702357322,CE
MP0001-003,ANTONIO C. ATALIG MEMORIAL LIBRARY,VILLAGE OF SONGSONG,ROTA,MP,96951,14.1417217,145.1429174,6705327329,BR
MP0001-004,TINIAN PUBLIC LIBRARY,CANAL ST AND 8TH AVE,TINIAN,MP,96952,14.96839,145.6219201,6704330504,BR
B0001,BOND MEMORIAL LIBRARY,247 COURT STREET,ASHLAND,MS,38603,34.8310632,-89.1750102,6622246400,CE
B0001,HICKORY FLAT PUBLIC LIBRARY,260 OAK STREET,HICKORY FLAT,MS,38633,34.6135076,-89.188327,6623337663,BR
B0002,OAKLAND PUBLIC LIBRARY,324 HOLLY STREET,OAKLAND,MS,38948,34.0560479,-89.914863,6626238651,BR
B0002,COFFEEVILLE PUBLIC LIBRARY,14432 MAIN STREET,COFFEEVILLE,MS,38922,33.9765638,-89.6729338,6626758822,CE
B0003,ROSEDALE PUBLIC LIBRARY,702 FRONT STREET,ROSEDALE,MS,38769,33.8546603,-91.028728,6627596332,BR
MS0003,DR. ROBERT T. HOLLINGSWORTH PUBLIC LIBRARY,OLD HIGHWAY 61 NORTH,SHELBY,MS,38774,33.947883,-90.7722872,6623987748,BR
B0003,THELMA RAYNER MEMORIAL LIBRARY,201 FRONT STREET,MERIGOLD,MS,38759,33.8410443,-90.7263123,6627482105,BR
B0003,ROBINSON-CARPENTER MEMORIAL LIBRARY,104 SOUTH LEFLORE AVENUE,CLEVELAND,MS,38732,33.7439965,-90.7263322,6628432774,CE
B0003,BENOIT PUBLIC LIBRARY,109 WEST PRESTON STREET,BENOIT,MS,38725,33.6510661,-91.0088655,-3,BR
C0001,CARROLLTON-NORTH CARROLLTON PUBLIC LIBRARY,1102 LEXINGTON AVENUE,CARROLLTON,MS,38917,33.5125651,-89.9197236,6622376268,CE
C0001,VAIDEN PUBLIC LIBRARY,507 LEE STREET,VAIDEN,MS,39176,33.3330406,-89.7424932,6624647736,BR
B0005,CARNEGIE PUBLIC LIBRARY OF CLARKSDALE AND COAHOMA COUNTY,114 DELTA AVENUE,CLARKSDALE,MS,38614,34.2036922,-90.5752305,6626244461,CE
C0003,PEARL PUBLIC LIBRARY,2416 OLD BRANDON ROAD,PEARL,MS,39208,32.2748464,-90.1330519,6019322562,CE
C0003,BRANDON PUBLIC LIBRARY,1475 GOVERNMENT STREET,BRANDON,MS,39042,32.2836726,-90.016974,6018252672,BR
C0003,EVON A. FORD LIBRARY,208 SPRING STREET,TAYLORSVILLE,MS,39168,31.8306506,-89.4259825,6017854361,BR
C0003,FLORENCE PUBLIC LIBRARY,115 WEST MAIN STREET,FLORENCE,MS,39073,32.1535717,-90.1327639,6018456032,BR
C0003,FLOYD J. ROBINSON MEMORIAL LIBRARY,150 MAIN STREET,RALEIGH,MS,39153,32.034981,-89.5226171,6017824277,BR
C0003,FOREST PUBLIC LIBRARY,210 SOUTH RALEIGH STREET,FOREST,MS,39074,32.3628813,-89.4721489,6014691481,BR
C0003,HARRISVILLE PUBLIC LIBRARY,1767 SIMPSON HIGHWAY 469,HARRISVILLE,MS,39072,31.9819988,-90.0896604,6018471268,BR
C0003,LAKE PUBLIC LIBRARY,100 FRONT STREET,LAKE,MS,39093,32.3438999,-89.3278557,6017753560,BR
C0003,MAGEE PUBLIC LIBRARY,120 FIRST STREET NW,MAGEE,MS,39111,31.8742727,-89.733774,6018493747,BR
C0003,MENDENHALL PUBLIC LIBRARY,1630 SIMPSON HIGHWAY 149,MENDENHALL,MS,39114,31.9608307,-89.8713639,6018472181,BR
C0003,R. T. PRINCE MEMORIAL LIBRARY,210 HIGHWAY 28,MIZE,MS,39116,31.8674798,-89.5560928,6017339414,BR
C0003,MORTON PUBLIC LIBRARY,16 EAST FOURTH STREET,MORTON,MS,39117,32.349694,-89.6553803,6017326288,BR
C0003,NORTHWEST POINT RESERVOIR LIBRARY,2230 SPILLWAY ROAD,BRANDON,MS,39047,32.3727245,-90.0117936,6019922539,BR
C0003,PELAHATCHIE PUBLIC LIBRARY,718 SECOND STREET,PELAHATCHIE,MS,39145,32.3134651,-89.7971061,6018548764,BR
C0003,POLKVILLE PUBLIC LIBRARY,6670 HIGHWAY 13,POLKVILLE,MS,39117,32.1929748,-89.6929423,6015373115,BR
C0003,PUCKETT PUBLIC LIBRARY,118 CEMETERY ROAD,PUCKETT,MS,39151,32.0844869,-89.7768059,6018240180,BR
C0003,RICHLAND PUBLIC LIBRARY,370 SCARBOROUGH STREET,RICHLAND,MS,39218,32.2139135,-90.1619625,6019321846,BR
C0003,SANDHILL PUBLIC LIBRARY,727 SANDHILL ROAD,SANDHILL,MS,39161,32.4859765,-89.8762692,6018291653,BR
C0003,SEBASTOPOL PUBLIC LIBRARY,17403 HIGHWAY 21,SEBASTOPOL,MS,39359,32.5720297,-89.3361968,6016258826,BR
C0003,G. CHASTAINE FLYNT MEMORIAL LIBRARY,103 WINNERS CIRCLE,FLOWOOD,MS,39232,32.3481209,-90.0637842,6019191911,BR
C0005,GEORGE W. COVINGTON MEMORIAL LIBRARY,223 SOUTH EXTENSION STREET,HAZLEHURST,MS,39083,31.8576997,-90.3965378,6018941681,CE
C0005,"J.T. BIGGS, JR. MEMORIAL LIBRARY",200 SOUTH JACKSON STREET,CRYSTAL SPRINGS,MS,39059,31.9850637,-90.3579094,6018923205,BR
C0005,JEFFERSON COUNTY LIBRARY,1269 SOUTH MAIN STREET,FAYETTE,MS,39069,31.7086029,-91.0630059,6017863982,BR
C0005,LONGIE DALE MEMORIAL LIBRARY,1012 SPRING STREET,WESSON,MS,39191,31.7018465,-90.3984791,6016435725,BR
C0005,GEORGETOWN PUBLIC LIBRARY,1164 RAILROAD AVENUE,GEORGETOWN,MS,39078,31.8732272,-90.1650803,6018582202,BR
D0005,PONTOTOC COUNTY LIBRARY,111 NORTH MAIN STREET,PONTOTOC,MS,38863,34.249838,-88.9996361,6624893960,CE
D0005,CALHOUN CITY LIBRARY,113 EAST BURKITT AVENUE,CALHOUN CITY,MS,38916,33.8574322,-89.3110856,6626286331,BR
D0005,EDMONDSON MEMORIAL LIBRARY,109 STOVALL STREET,VARDAMAN,MS,38878,33.8775693,-89.1733744,6626827333,BR
D0005,HOULKA PUBLIC LIBRARY,113 3RD AVENUE,HOULKA,MS,38850,34.0381928,-89.0215769,6625682747,BR
D0005,HOUSTON CARNEGIE LIBRARY,105 WEST MADISON,HOUSTON,MS,38851,33.8966606,-89.0009754,6624563381,BR
D0005,JESSE YANCY MEMORIAL LIBRARY,314 NORTH NEWBERGER STREET,BRUCE,MS,38915,33.9937159,-89.3470442,6629832220,BR
D0005,OKOLONA CARNEGIE LIBRARY,321 MAIN STREET,OKOLONA,MS,38860,34.0046409,-88.750819,6624472401,BR
