STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,TOTPHYS,F_TOTPHY,OTHPHYS,F_OTHPHY,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,ODFINE,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,OTHPHCIR,F_OTHPCR,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,K0_5PRO,K6_11PRO,YAPRO,F_YAPRO,ADULTPRO,GENPRO,ONPRO,OFFPRO,VIRPRO,TOTATTEN,F_TOTATT,K0_5ATTEN,K6_11ATTEN,YAATTEN,F_YAATT,ADULTATTEN,GENATTEN,ONATTEN,OFFATTEN,VIRATTEN,TOTPRES,TOTVIEWS,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,PITUSRRPT,WIFISESS,F_WIFISS,WIFISRPT,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,LSAGEOID,LSAGEORATIO,LSAGEOTYPE,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
NY,NY0676,8000584580,NORTH BABYLON PUBLIC LIBRARY,815 DEER PARK AVENUE,NORTH BABYLON,11703,3894,815 DEER PARK AVENUE,NORTH BABYLON,11703,3894,SUFFOLK,6316694020,ME,LD,SO,Y,SU1,N,07/01/2022,06/30/2023,30833,R_23,30461,1,R_23,0,R_23,0,R_23,8.15,R_23,8.15,R_23,16.32,R_23,24.47,R_23,4239350,R_23,34136,R_23,0,R_23,39038,R_23,4312524,R_23,1483470,R_23,703601,R_23,2187071,R_23,148804,R_23,21552,R_23,17812,R_23,188168,R_23,364329,R_23,2739568,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,73859,R_23,126329,R_23,536427,R_23,8402,R_23,468126,R_23,14207,R_23,0,R_23,148999,R_23,61,R_23,43,R_23,15,R_23,58,R_23,3226,R_23,86743,R_23,CT,14275,R_23,CT,12695,R_23,N,89245,R_23,16895,R_23,41982,R_23,47263,R_23,7428,R_23,49410,R_23,96673,R_23,13300,R_23,8094,R_23,5033,R_23,753,R_23,146,147,60,R_23,400,0,746,7,0,7919,R_23,2074,2146,391,R_23,3308,0,7798,121,0,0,0,16,R_23,4966,R_23,CT,12000,R_23,ES,300000,2024,02,1,00,00,00,-73.32235211,40.7246249,3620910,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103123102,361031231022012,3602,35620,0,E,100,POINTADDRESS
NY,NY0677,8000584670,NORTHPORT PUBLIC LIBRARY,151 LAUREL AVENUE,NORTHPORT,11768,3195,151 LAUREL AVENUE,NORTHPORT,11768,3195,SUFFOLK,6312616930,ME,LD,MO,Y,SU1,N,07/01/2022,06/30/2023,35626,R_23,35197,1,R_23,1,R_23,0,R_23,30.63,R_23,30.63,R_23,49.88,R_23,80.51,R_23,10205100,R_23,38314,R_23,0,R_23,217418,R_23,10460832,R_23,4953828,R_23,2346158,R_23,7299986,R_23,190863,R_23,310955,R_23,109510,R_23,611328,R_23,1072156,R_23,8983470,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,382481,R_23,182489,R_23,538802,R_23,16691,R_23,469305,R_23,41098,R_23,8440,R_23,252749,R_23,12471,R_23,56,R_23,15,R_23,71,R_23,7305,R_23,254875,R_23,CT,87193,R_23,CT,24861,R_23,N,314276,R_23,82904,R_23,130710,R_23,183566,R_23,31449,R_23,162159,R_23,345725,R_23,58325,R_23,30087,R_23,21447,R_23,1144,R_23,335,260,128,R_23,417,4,941,29,174,30061,R_23,7983,12823,779,R_23,7951,525,23674,3873,2514,3,153,75,R_23,25094,R_23,CT,78132,R_23,CT,568632,2024,02,1,00,00,00,-73.33756376,40.89601504,3621270,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103110602,361031106021002,3601,35620,0,E,100,POINTADDRESS
NY,NY0678,8000584970,PATCHOGUE-MEDFORD LIBRARY,54-60 EAST MAIN STREET,PATCHOGUE,11772,3135,54-60 EAST MAIN STREET,PATCHOGUE,11772,3135,SUFFOLK,6316544700,ME,LD,MO,Y,SU1,N,07/01/2022,06/30/2023,51789,R_23,51165,1,R_23,1,R_23,0,R_23,25.06,R_23,28.24,R_23,40.77,R_23,69.01,R_23,9134012,R_23,373824,R_23,0,R_23,51057,R_23,9558893,R_23,4778558,R_23,1919582,R_23,6698140,R_23,433271,R_23,280594,R_23,111413,R_23,825278,R_23,1082038,R_23,8605456,R_23,0,R_23,440022,R_23,0,R_23,801540,R_23,1241562,R_23,3862109,R_23,138795,R_23,614867,R_23,6981,R_23,548143,R_23,22057,R_23,4587,R_23,169054,R_23,1221,R_23,50,R_23,15,R_23,65,R_23,5366,R_23,245995,R_23,CT,12135,R_23,CT,23473,R_23,N,222499,R_23,39412,R_23,117980,R_23,104519,R_23,43175,R_23,161155,R_23,265674,R_23,34453,R_23,20594,R_23,13455,R_23,1173,R_23,38,320,296,R_23,377,142,1079,94,0,26073,R_23,833,3697,3112,R_23,5715,12716,20486,5587,0,14,217,37,R_23,17435,R_23,CT,124488,R_23,ES,192294,2024,02,1,00,00,00,-73.01358459,40.76526145,3622470,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103158902,361031589021013,3602,35620,0,E,99.51,POINTADDRESS
NY,NY0679,8000585290,PORT JEFFERSON FREE LIBRARY,100 THOMPSON STREET,PORT JEFFERSON,11777,1897,100 THOMPSON STREET,PORT JEFFERSON,11777,1897,SUFFOLK,6314730022,ME,NP,MO,Y,SU1,N,07/01/2022,06/30/2023,7654,R_23,7562,1,R_23,1,R_23,0,R_23,11.81,R_23,11.81,R_23,17.15,R_23,28.96,R_23,4703588,R_23,2268,R_23,0,R_23,113495,R_23,4819351,R_23,2166648,R_23,963500,R_23,3130148,R_23,134469,R_23,139895,R_23,68573,R_23,342937,R_23,668747,R_23,4141832,R_23,0,R_23,0,R_23,0,R_23,681878,R_23,681878,R_23,788249,R_23,89871,R_23,536427,R_23,8853,R_23,468126,R_23,16830,R_23,31131,R_23,115777,R_23,223,R_23,61,R_23,15,R_23,76,R_23,4727,R_23,117765,R_23,CT,59383,R_23,CT,8057,R_23,N,271851,R_23,100904,R_23,64778,R_23,207073,R_23,25786,R_23,90564,R_23,297637,R_23,63305,R_23,10577,R_23,7798,R_23,1648,R_23,360,240,292,R_23,630,126,1478,16,154,37408,R_23,6422,6060,7214,R_23,7758,9954,34903,336,2169,6,13,40,R_23,4015,R_23,CT,11245,R_23,CT,84650,2024,02,1,00,00,00,-73.06649795,40.9469131,3623490,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103158206,361031582062008,3601,35620,0,E,100,POINTADDRESS
NY,NY0680,8000585300,COMSEWOGUE PUBLIC LIBRARY,170 TERRYVILLE ROAD,PORT JEFFERSON STATI,11776,1369,170 TERRYVILLE ROAD,PORT JEFFERSON STATI,11776,1369,SUFFOLK,6319281212,ME,LD,SO,Y,SU1,N,07/01/2022,06/30/2023,23574,R_23,23290,1,R_23,0,R_23,0,R_23,20.56,R_23,22.31,R_23,23.19,R_23,45.5,R_23,6131201,R_23,16985,R_23,0,R_23,34585,R_23,6182771,R_23,3030073,R_23,1403526,R_23,4433599,R_23,118176,R_23,22320,R_23,13374,R_23,153870,R_23,1642139,R_23,6229608,R_23,0,R_23,168300,R_23,0,R_23,797471,R_23,965771,R_23,335562,R_23,132467,R_23,540676,R_23,17465,R_23,471660,R_23,22282,R_23,21459,R_23,172463,R_23,249,R_23,556,R_23,15,R_23,571,R_23,3296,R_23,112719,R_23,CT,67864,R_23,ES,20750,R_23,N,424070,R_23,125949,R_23,128843,R_23,295227,R_23,40126,R_23,168969,R_23,464196,R_23,83798,R_23,12593,R_23,19185,R_23,1267,R_23,328,201,208,R_23,427,103,1082,32,153,26871,R_23,8324,5345,3434,R_23,5299,4469,22341,2933,1597,51,2783,29,R_23,9130,R_23,CT,19964,R_23,CT,383761,2024,02,1,00,00,00,-73.05325228,40.92379807,3615780,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103158208,361031582082001,3601,35620,0,E,97.43,POINTADDRESS
NY,NY0681,8000585430,QUOGUE LIBRARY,90 QUOGUE STREET,QUOGUE,11959,9500,P.O. BOX 5036,QUOGUE,11959,M,SUFFOLK,6316534224,ME,NP,SO,Y,SU1,N,07/01/2022,06/30/2023,1874,R_23,1851,1,R_23,0,R_23,0,R_23,2.63,R_23,2.63,R_23,16.63,R_23,19.26,R_23,1293347,R_23,1434,R_23,0,R_23,55772,R_23,1350553,R_23,532166,R_23,107419,R_23,639585,R_23,40740,R_23,58014,R_23,3113,R_23,101867,R_23,417569,R_23,1159021,R_23,0,R_23,5000,R_23,0,R_23,123468,R_23,128468,R_23,16920,R_23,17466,R_23,536457,R_23,303,R_23,468159,R_23,861,R_23,259,R_23,18696,R_23,66,R_23,45,R_23,15,R_23,60,R_23,2808,R_23,26509,R_23,CT,2798,R_23,CT,3043,R_23,N,54609,R_23,17398,R_23,17209,R_23,37400,R_23,5523,R_23,22732,R_23,60132,R_23,4798,R_23,569,R_23,570,R_23,949,R_23,101,110,48,R_23,592,98,791,6,152,9952,R_23,1128,962,258,R_23,5389,2215,7719,162,2071,9,63,16,R_23,1016,R_23,CT,3312,R_23,ES,35852,2024,02,1,00,00,00,-72.59930802,40.81905219,3624060,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103190605,361031906051035,3601,35620,0,E,100,POINTADDRESS
NY,NY0682,8000585600,RIVERHEAD FREE LIBRARY,330 COURT STREET,RIVERHEAD,11901,2885,330 COURT STREET,RIVERHEAD,11901,2885,SUFFOLK,6317273228,ME,NP,SO,Y,SU1,N,07/01/2022,06/30/2023,41860,R_23,41356,1,R_23,0,R_23,0,R_23,14,R_23,14,R_23,29.75,R_23,43.75,R_23,4098243,R_23,12403,R_23,0,R_23,330418,R_23,4441064,R_23,1839799,R_23,745946,R_23,2585745,R_23,83393,R_23,144664,R_23,21168,R_23,249225,R_23,827240,R_23,3662210,R_23,0,R_23,0,R_23,0,R_23,582454,R_23,582454,R_23,393182,R_23,109487,R_23,536427,R_23,5876,R_23,468126,R_23,9139,R_23,32195,R_23,124811,R_23,309,R_23,43,R_23,15,R_23,58,R_23,3328,R_23,128407,R_23,CT,33482,R_23,CT,27110,R_23,N,191389,R_23,21578,R_23,126682,R_23,64707,R_23,134897,R_23,261579,R_23,326286,R_23,17350,R_23,7565,R_23,9170,R_23,1953,R_23,226,162,136,R_23,1414,15,1438,76,439,25350,R_23,1755,555,319,R_23,21969,752,16076,1206,8068,0,0,46,R_23,10130,R_23,CT,16016,R_23,ES,100355,2024,02,1,00,00,00,-72.66923933,40.9185523,3624690,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103169800,361031698004015,3601,35620,0,E,100,POINTADDRESS
NY,NY0683,8000585790,JOHN JERMAIN MEMORIAL LIBRARY,201 MAIN STREET,SAG HARBOR,11963,3043,201 MAIN STREET,SAG HARBOR,11963,3043,SUFFOLK,6317250049,ME,NP,SO,Y,SU1,N,01/01/2023,12/31/2023,8545,R_23,8442,1,R_23,0,R_23,0,R_23,8.09,R_23,10.72,R_23,5.91,R_23,16.63,R_23,3094969,R_23,2536,R_23,0,R_23,287337,R_23,3384842,R_23,1096093,R_23,590367,R_23,1686460,R_23,46689,R_23,76600,R_23,8395,R_23,131684,R_23,431840,R_23,2249984,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,404477,R_23,38226,R_23,609428,R_23,741,R_23,609269,R_23,3158,R_23,0,R_23,42278,R_23,153,R_23,42,R_23,15,R_23,57,R_23,3120,R_23,60200,R_23,ES,41378,R_23,CT,5172,R_23,N,102798,R_23,32816,R_23,40473,R_23,62325,R_23,1281,R_23,41754,R_23,104079,R_23,8065,R_23,4281,R_23,4664,R_23,1011,R_23,220,209,163,R_23,411,8,883,51,77,15587,R_23,2307,3303,939,R_23,5388,3650,9655,3405,2527,0,0,22,R_23,1827,R_23,CT,7659,R_23,CT,104934,2024,02,1,00,00,00,-72.29637305,40.99748979,3625380,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103190708,361031907082006,3601,35620,0,E,100,POINTADDRESS
NY,NY0684,8000585900,SAYVILLE LIBRARY,88 GREENE AVENUE,SAYVILLE,11782,3199,88 GREENE AVENUE,SAYVILLE,11782,3199,SUFFOLK,6315894440,ME,LD,SO,Y,SU1,N,07/01/2022,06/30/2023,18498,R_23,18275,1,R_23,0,R_23,0,R_23,13.55,R_23,13.55,R_23,25.88,R_23,39.43,R_23,4196619,R_23,5481,R_23,0,R_23,65176,R_23,4267276,R_23,1671565,R_23,774703,R_23,2446268,R_23,90721,R_23,29858,R_23,121653,R_23,242232,R_23,510330,R_23,3198830,R_23,0,R_23,152255,R_23,0,R_23,414293,R_23,566548,R_23,219781,R_23,124266,R_23,1376155,R_23,9069,R_23,1037432,R_23,18435,R_23,61352,R_23,152754,R_23,984,R_23,40,R_23,15,R_23,55,R_23,3279,R_23,108495,R_23,CT,25361,R_23,CT,9733,R_23,N,158948,R_23,45941,R_23,63679,R_23,95269,R_23,4465,R_23,68144,R_23,163413,R_23,26202,R_23,15225,R_23,12946,R_23,931,R_23,208,174,183,R_23,359,7,871,26,34,23820,R_23,5198,5246,2828,R_23,9371,1177,20592,3053,175,4,5,27,R_23,8663,R_23,CT,75238,R_23,CT,345724,2024,02,1,00,00,00,-73.08607816,40.73772242,3625920,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103147802,361031478021009,3602,35620,0,E,100,POINTADDRESS
NY,NY0685,8000586020,EMMA S. CLARK MEMORIAL LIBRARY,120 MAIN STREET,SETAUKET,11733,2868,120 MAIN STREET,SETAUKET,11733,2868,SUFFOLK,6319414080,ME,NP,SO,Y,SU1,N,01/01/2023,12/31/2023,49081,R_23,48490,1,R_23,0,R_23,0,R_23,15.37,R_23,15.37,R_23,27.37,R_23,42.74,R_23,5395309,R_23,14571,R_23,0,R_23,42015,R_23,5451895,R_23,3003786,R_23,1173411,R_23,4177197,R_23,315289,R_23,360713,R_23,50984,R_23,726986,R_23,890802,R_23,5794985,R_23,0,R_23,309000,R_23,0,R_23,242,R_23,309242,R_23,358973,R_23,180241,R_23,609269,R_23,24320,R_23,548143,R_23,24680,R_23,0,R_23,229276,R_23,35,R_23,42,R_23,15,R_23,57,R_23,3770,R_23,171596,R_23,CT,126354,R_23,ES,22250,R_23,N,639742,R_23,186728,R_23,204244,R_23,435498,R_23,13694,R_23,217938,R_23,653436,R_23,92702,R_23,29071,R_23,21499,R_23,1696,R_23,578,118,308,R_23,372,320,1593,0,103,28146,R_23,12578,802,2687,R_23,8477,3602,25278,0,2868,0,0,35,R_23,7986,R_23,CT,37363,R_23,CT,202718,2024,02,1,00,00,00,-73.11191974,40.94492239,3628200,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103158016,361031580161000,3601,35620,0,E,99.9,POINTADDRESS
NY,NY0686,8000586040,SHELTER ISLAND PUBLIC LIBRARY SOCIETY,37 NORTH FERRY ROAD,SHELTER ISLAND,11964,M,P.O. BOX 2016,SHELTER ISLAND,11964,M,SUFFOLK,6317490042,ME,NP,SO,Y,CD1,N,01/01/2023,12/31/2023,3253,R_23,3214,1,R_23,0,R_23,0,R_23,2.19,R_23,3.77,R_23,4.52,R_23,8.29,R_23,755796,R_23,1293,R_23,0,R_23,85287,R_23,842376,R_23,464507,R_23,148713,R_23,613220,R_23,24842,R_23,43472,R_23,7429,R_23,75743,R_23,198379,R_23,887342,R_23,0,R_23,0,R_23,0,R_23,163644,R_23,163644,R_23,198411,R_23,25953,R_23,609428,R_23,1155,R_23,548143,R_23,3353,R_23,0,R_23,30554,R_23,93,R_23,42,R_23,15,R_23,57,R_23,2737,R_23,106233,R_23,CT,4059,R_23,CT,2975,R_23,N,72539,R_23,12596,R_23,25738,R_23,46801,R_23,701,R_23,26439,R_23,73240,R_23,14366,R_23,2252,R_23,6317,R_23,1352,R_23,280,191,154,R_23,596,131,1195,17,140,13088,R_23,1873,1604,749,R_23,7218,1644,10492,568,2028,0,0,6,R_23,8732,R_23,CT,10546,R_23,CT,192946,2024,02,1,00,00,00,-72.33941982,41.06854671,3610366,1,COUNTY SUBDIVISION,1523170,41,41,36103180300,361031803002024,3601,35620,0,E,100,POINTADDRESS
NY,NY0687,8000586075,MASTICS-MORICHES-SHIRLEY COMMUNITY LIB,407 WILLIAM FLOYD PARKWAY,SHIRLEY,11967,M,407 WILLIAM FLOYD PARKWAY,SHIRLEY,11967,M,SUFFOLK,6313991511,ME,LD,MO,Y,SU1,N,07/01/2022,06/30/2023,50285,R_23,49679,1,R_23,0,R_23,0,R_23,21.95,R_23,21.95,R_23,44.62,R_23,66.57,R_23,10566190,R_23,14899,R_23,0,R_23,146678,R_23,10727767,R_23,3709056,R_23,1627957,R_23,5337013,R_23,194331,R_23,182318,R_23,22940,R_23,399589,R_23,1311237,R_23,7047839,R_23,0,R_23,451002,R_23,0,R_23,11769805,R_23,12220807,R_23,13079427,R_23,74107,R_23,537194,R_23,4016,R_23,482172,R_23,15157,R_23,5593,R_23,95155,R_23,1875,R_23,43,R_23,15,R_23,58,R_23,-1,U_23,60266,R_23,CT,6276,R_23,CT,26571,R_23,N,191626,R_23,51081,R_23,92752,R_23,98874,R_23,45294,R_23,138046,R_23,236920,R_23,6252,R_23,1086,R_23,11211,R_23,1286,R_23,157,150,388,R_23,408,183,870,251,165,20385,R_23,3140,3450,1552,R_23,5096,7147,11883,7221,1281,0,0,50,R_23,7891,R_23,CT,1183,R_23,CT,144599,2024,02,1,00,00,00,-72.86502408,40.78051634,3618690,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103159517,361031595171031,3602,35620,0,E,100,STREETADDRESS
NY,NY0688,8000586080,NORTH SHORE PUBLIC LIBRARY DISTRICT,250 ROUTE 25A,SHOREHAM,11786,M,250 ROUTE 25A,SHOREHAM,11786,M,SUFFOLK,6319294488,ME,LD,SO,Y,SU2,N,07/01/2022,06/30/2023,30042,R_23,29680,1,R_23,0,R_23,0,R_23,10.92,R_23,10.92,R_23,13.06,R_23,23.98,R_23,3563186,R_23,8901,R_23,0,R_23,149430,R_23,3721517,R_23,1803831,R_23,746233,R_23,2550064,R_23,103774,R_23,220576,R_23,68882,R_23,393232,R_23,831343,R_23,3774639,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,54061,R_23,110575,R_23,536427,R_23,15015,R_23,468126,R_23,15830,R_23,0,R_23,141786,R_23,366,R_23,43,R_23,15,R_23,58,R_23,3160,R_23,107143,R_23,CT,25545,R_23,CT,15185,R_23,Y,189843,R_23,42569,R_23,92277,R_23,97566,R_23,20927,R_23,113204,R_23,210770,R_23,22823,R_23,22841,R_23,10800,R_23,1129,R_23,229,149,85,R_23,653,13,914,14,201,22564,R_23,5690,2514,1251,R_23,12927,182,13805,778,7981,6,864,20,R_23,2444,R_23,CT,9280,R_23,CT,84585,2024,02,1,00,00,00,-72.86723413,40.94151637,3626840,2.387,SCHOOL DISTRICT (UNIFIED),1523170,41,41,36103158412,361031584122000,3601,35620,0,E,100,POINTADDRESS
NY,NY0689,8000586130,SMITHTOWN SPECIAL LIBRARY DISTRICT,148 SMITHTOWN BOULEVARD,NESCONSET,11767,1746,148 SMITHTOWN BOULEVARD,NESCONSET,11767,1746,SUFFOLK,6313602480,ME,LD,MO,Y,OTH,N,01/01/2023,12/31/2023,112919,R_23,111558,1,R_23,3,R_23,0,R_23,43.75,R_23,43.75,R_23,87.5,R_23,131.25,R_23,15757789,R_23,33668,R_23,0,R_23,591018,R_23,16382475,R_23,7515711,R_23,3875751,R_23,11391462,R_23,339368,R_23,586296,R_23,176773,R_23,1102437,R_23,1652964,R_23,14146863,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,80395,R_23,285991,R_23,609428,R_23,22200,R_23,548143,R_23,44125,R_23,0,R_23,352690,R_23,374,R_23,101,R_23,15,R_23,116,R_23,13300,R_23,378069,R_23,CT,119686,R_23,CT,53779,R_23,Y,1124458,R_23,338069,R_23,373209,R_23,751249,R_23,16421,R_23,389630,R_23,1140879,R_23,164942,R_23,52261,R_23,49165,R_23,2804,R_23,738,570,427,R_23,1061,8,2678,106,20,48927,R_23,18799,8579,3885,R_23,11949,5715,42217,6641,69,0,0,77,R_23,31504,R_23,CT,49178,R_23,CT,382816,2024,02,1,00,00,00,-73.15908312,40.83667087,M,-1,OTHER,1523170,21,21,36103135401,361031354012006,3601,35620,0,E,100,POINTADDRESS
NY,NY0690,8000586200,ROGERS MEMORIAL LIBRARY,91 COOPERS FARM ROAD,SOUTHAMPTON,11968,4832,91 COOPERS FARM ROAD,SOUTHAMPTON,11968,4832,SUFFOLK,6312830774,ME,NP,SO,Y,SU2,N,01/01/2023,12/31/2023,17325,R_23,17116,1,R_23,0,R_23,0,R_23,9.63,R_23,14.88,R_23,29.75,R_23,44.63,R_23,4999116,R_23,5144,R_23,0,R_23,135332,R_23,5139592,R_23,2397239,R_23,836037,R_23,3233276,R_23,108079,R_23,82020,R_23,135345,R_23,325444,R_23,947404,R_23,4506124,R_23,0,R_23,68583,R_23,0,R_23,101732,R_23,170315,R_23,80226,R_23,115363,R_23,610415,R_23,8007,R_23,549250,R_23,16879,R_23,5232,R_23,140374,R_23,125,R_23,48,R_23,15,R_23,63,R_23,3138,R_23,71048,R_23,CT,39537,R_23,CT,9629,R_23,N,160219,R_23,29287,R_23,85313,R_23,74906,R_23,8344,R_23,93657,R_23,168563,R_23,18105,R_23,13068,R_23,7061,R_23,2075,R_23,443,216,163,R_23,1237,16,1831,169,75,27193,R_23,8233,2069,2176,R_23,13620,1095,21072,3897,2224,188,13021,23,R_23,9639,R_23,CT,66600,R_23,ES,35956,2024,02,1,00,00,00,-72.39335544,40.88629014,3627540,1.271,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103190802,361031908022015,3601,35620,0,E,100,POINTADDRESS
NY,NY0691,8000586210,SOUTHOLD FREE LIBRARY,53705 MAIN ROAD,SOUTHOLD,11971,M,P.O. BOX 697,SOUTHOLD,11971,M,SUFFOLK,6317652077,ME,NP,SO,Y,SU1,N,07/01/2022,06/30/2023,6604,R_23,6524,1,R_23,0,R_23,0,R_23,3.06,R_23,5.69,R_23,3.5,R_23,9.19,R_23,1033314,R_23,1957,R_23,0,R_23,28535,R_23,1063806,R_23,468207,R_23,143331,R_23,611538,R_23,42709,R_23,55766,R_23,11685,R_23,110160,R_23,275055,R_23,996753,R_23,0,R_23,497,R_23,0,R_23,1449,R_23,1946,R_23,37715,R_23,17833,R_23,536427,R_23,855,R_23,468126,R_23,2434,R_23,0,R_23,21248,R_23,126,R_23,43,R_23,15,R_23,58,R_23,3264,R_23,44280,R_23,ES,632,R_23,ES,5005,R_23,N,60071,R_23,8490,R_23,31636,R_23,28435,R_23,2790,R_23,34426,R_23,62861,R_23,5408,R_23,2232,R_23,2690,R_23,578,R_23,110,111,118,R_23,239,0,456,74,48,8979,R_23,1731,2797,1553,R_23,2898,0,6983,1036,960,2,23,11,R_23,3453,R_23,ES,4126,R_23,ES,41211,2024,02,1,00,00,00,-72.42882826,41.0640281,3627620,1,SCHOOL DISTRICT (UNIFIED),1523170,31,31,36103170204,361031702042036,3601,35620,0,E,100,STREETADDRESS
NY,NY0692,8000586925,WEST BABYLON PUBLIC LIBRARY,211 ROUTE 109,WEST BABYLON,11704,6211,211 ROUTE 109,WEST BABYLON,11704,6211,SUFFOLK,6316695445,ME,LD,SO,Y,SU1,N,07/01/2022,06/30/2023,27947,R_23,27610,1,R_23,0,R_23,0,R_23,12.25,R_23,13.13,R_23,22.75,R_23,35.88,R_23,3838424,R_23,25033,R_23,0,R_23,106323,R_23,3969780,R_23,1861559,R_23,646281,R_23,2507840,R_23,111611,R_23,118422,R_23,52092,R_23,282125,R_23,589957,R_23,3379922,R_23,0,R_23,0,R_23,0,R_23,694738,R_23,694738,R_23,423310,R_23,82692,R_23,536427,R_23,7852,R_23,468126,R_23,17978,R_23,29419,R_23,108707,R_23,185,R_23,43,R_23,15,R_23,58,R_23,3132,R_23,82180,R_23,CT,10398,R_23,CT,12169,R_23,Y,202692,R_23,57956,R_23,49937,R_23,152755,R_23,7800,R_23,57737,R_23,210492,R_23,51623,R_23,6351,R_23,9730,R_23,650,R_23,138,107,76,R_23,312,17,603,0,47,11524,R_23,3124,2955,596,R_23,4365,484,10759,0,765,15,287,19,R_23,12341,R_23,CT,15080,R_23,ES,142857,2024,02,1,00,00,00,-73.35404476,40.70903242,3630540,1,SCHOOL DISTRICT (UNIFIED),1523170,21,21,36103124301,361031243011019,3602,35620,0,E,100,POINTADDRESS
